video_link,vid_view,video_title,channel_url,creator_name,creator_gender,total_channel_subscriber,total_channel_views,duration_of_video,duration_in_seconds,date_of_video_upload,no_of_likes,language_of_the_video,subtitle,video_description,hashtags,no_of_comments,date_of_the_last_comment,maximum_quality_of_the_video,no_of_videos_the_channel,no_of_playlist,premiered_or_not,com_en_per_week,duration_in_minutes,upload_year,upload_month,upload_weekday,length_catagories
https://youtu.be/7W9X6b8THp8,9440437,carryminati's real life story,https://www.youtube.com/c/BeerBicepsOfficial,Ranveer Allahbadia,Male,4290000,379667831,00:00:00,0,2019-03-08,505000,English,yes,Yes,2,8664,2019-03-08,1080p,668,30,Yes,2,0,2019,March,Friday,Supershort
https://youtu.be/7wtfhZwyrcc,2309754298,imagine dragons - believer (official music video),(6) ImagineDragons - YouTube,Imagine Dragons,Male,28900000,14642218779,00:03:36,216,2017-03-07,19000000,English,yes,Yes,0,607470,2017-03-07,1080p,73,35,No,0,4,2017,March,Tuesday,Short
https://youtu.be/80eHezrg8xM,491455,even kidney cant afford it - iphone 14 pro,https://www.youtube.com/c/TechBar,Sanchit,Male,11000000,336836583,00:11:21,681,2022-09-17,17000,Hindi,no,Yes,3,759,2022-09-17,1080p,400,17,No,1,11,2022,September,Saturday,Medium
https://youtu.be/82GUjPConiE,119278111,bonobo love | wild wives of africa,https://www.youtube.com/user/NatGeoWild,Nat Geo Wild,Company,4360000,1337090448,02:40:00,9600,2011-01-11,125000,English,no,Yes,3,13000,2011-01-11,1080p,3397,134,No,5,160,2011,January,Tuesday,SuperLong
https://youtu.be/82VlSSGEhkE,131122,1958 jeep willys cj3b - the first ever suv isn't easy to drive | faisal khan,https://www.youtube.com/c/FasBeam,Faisal Khan,Male,1610000,645949376,00:15:48,948,2022-09-15,2400,English,no,Yes,1,119,2022-09-15,1080p,2090,14,No,8,16,2022,September,Thursday,Medium
https://youtu.be/8352JG8CCoE,1300171,how china is trapping india using pakistan & sri lanka? :geopolitics case study (china's trade plan),https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:03:18,198,2022-04-27,50938,English,yes,Yes,4,3200,2022-04-27,1080p,171,7,Yes,8,3,2022,April,Wednesday,Short
https://youtu.be/88w2MQpvhfU,1619864,troll video bala troll albin joshy,https://www.youtube.com/c/ALBiNJOSHY,Albin Joshy,Male,693000,59728733,00:02:54,174,2021-09-29,47000,Malayalam,no,Yes,3,2454,2021-09-29,1080p,317,4,No,2,3,2021,September,Wednesday,Short
https://youtu.be/8-AZ1DIWAks,2831982,boycott these cringe instagram couple! (eshan & arshi roast),https://www.youtube.com/c/Thugesh,Mahesh Keshwala,Male,341000,518683927,00:40:00,2400,2022-09-21,142000,Hindi,no,Yes,3,4692,2022-09-21,1080p,250,5,No,1,40,2022,September,Wednesday,Long
https://youtu.be/8gcn6mIWS38,610050,saudi champagne challenge @albaikfeastoexpress foodie sha,https://www.youtube.com/c/FoodieSha,Shah,Male,743000,270408503,00:03:37,217,2021-09-05,25000,Malayalam,no,Yes,2,202,2021-09-05,1080p,301,30,No,0,4,2021,September,Sunday,Short
https://youtu.be/8h9jwowG7Js,25666162,lata mangeshkar 's rendition of gayatri mantra for newlyweds isha ambani and anand piramal,https://www.youtube.com/c/DeshGujaratHD/featured,Desh Gujarat HD,Company,969000,414511633,00:01:22,82,2018-12-15,126000,Hindi,yes,Yes,0,3090,2018-12-15,720p,5700,1,No,0,1,2018,December,Saturday,Supershort
https://youtu.be/8jyk-fT7alE,9189228,true love found on omegle ??,https://www.youtube.com/c/adarshuc,Adarsh Singh,Male,1950000,128933710,00:07:47,467,2022-03-23,684000,Hindi,yes,Yes,0,10000,2022-03-23,1080p,91,1,No,1,8,2022,March,Wednesday,Short
https://youtu.be/8PRpzPY7YwQ,1807795,first look: ferrari purosangue  £300k+ 4x4 with 715bhp v12 and electric doors | top gear,https://www.youtube.com/c/TopGear/featured,Top Gear,Male,8490000,3656969808,00:16:42,1002,2022-09-13,27000,English,yes,Yes,0,4200,2022-09-13,2160p,1622,34,No,0,17,2022,September,Tuesday,Medium
https://youtu.be/8QSDzqtThl8,1024389,psychiatrist sothanaigal | types of patients | sothanaigal,https://www.youtube.com/c/Sothanaigalmedia,Sothanaigal,Company,2270000,214105955,00:11:43,703,2022-09-14,25000,Tamil,no,Yes,1,389,2022-09-14,1080p,94,13,Yes,2,12,2022,September,Wednesday,Medium
https://youtu.be/8u8RGsvo_1o,22285719,unboxing a gaming beast - asus rog phone 3,https://www.youtube.com/c/CarryisLive,Ajey Nagar,Male,11300000,1397233080,00:07:56,476,2020-07-23,2200000,Hindi,no,Yes,0,79000,2020-07-23,2160p,179,31,Yes,1,8,2020,July,Thursday,Short
https://youtu.be/8XwGFM4ZNv0,2585764,inside osaka's weirdest tiny apartment,https://www.youtube.com/c/TokyoLens/featured,Tokyo Lens,Male,618000,68376813,00:12:39,759,2022-09-11,34000,English,no,Yes,0,2200,2022-09-11,2160p,331,33,No,0,13,2022,September,Sunday,Medium
https://youtu.be/9bqk6ZUsKyA,198286476,i spent 50 hours buried alive,https://www.youtube.com/user/MrBeast6000,Mr Beast,Company,101000000,17372805168,12:39:00,45540,2021-03-28,6100000,English,yes,Yes,0,239000,2021-03-28,1080p,728,7,No,1,759,2021,March,Sunday,SuperLong
https://youtu.be/9fqQWIZLEM8,213628,dark secret of my success! accepting my privileges !,https://www.youtube.com/c/SinghinUSA/featured,Singh in USA,Male,927000,181115489,00:11:31,691,2022-09-14,9800,English,yes,No,0,568,2022-09-14,1080p,602,20,No,0,12,2022,September,Wednesday,Medium
https://youtu.be/9jA0KjS7V_c,201370,complete road map to prepare for deep learning????????,https://www.youtube.com/user/krishnaik08,Krish Naik,Male,655000,61775251,00:16:23,983,2020-01-10,2743,English,no,Yes,3,87,2020-01-10,1080p,1497,83,No,4,16,2020,January,Friday,Medium
https://youtu.be/9TSFP-Ant4M,51365130,australia vs india 2020-21 1st t20i highlights 4th december 2020,https://www.youtube.com/c/SonySportsNetwork,Sony Sports Network,Company,3940000,719397800,00:14:41,881,2020-12-12,385000,English,no,Yes,0,3388,2020-12-12,1080p,2900,125,No,7,15,2020,December,Saturday,Medium
https://youtu.be/a5GP5bGOP4s,847991,semester end alaparaigal - nakkalites,https://www.youtube.com/c/NakkalitesTamil/featured,Nakkalites,Company,4790000,1088678805,00:13:22,802,2022-09-07,34000,Tamil,no,Yes,1,452,2022-09-07,2160p,419,37,No,4,13,2022,September,Wednesday,Medium
https://youtu.be/a5KmkeQ714k,599987,data science course | data science full course | data scientist for beginners | intellipaat,(7) Intellipaat - YouTube,Intellipaat,Male,1490000,93832501,09:26:00,33960,2021-08-08,5400,Hindi,no,Yes,0,177,2021-08-08,1080p,3000,60,No,14,566,2021,August,Sunday,SuperLong
https://youtu.be/ad5pJcsoID8,1227483,the real fight begins|ttf vs cherry |she asked emergency help | ttf | cherry vlogs | tamil|,https://www.youtube.com/channel/UCQSbjDZOCsJfsddQm9b4PZg,Twin Throttlers,Male,3180000,613628721,00:38:22,2302,2022-08-25,113000,Tamil,no,No,0,9500,2022-08-25,1080p,695,85,No,1,38,2022,August,Thursday,Long
https://youtu.be/ADzQlyrRG2A,5843386,drag race: lamborghini huracán performante vs indian navy mig-29k autocar india,https://www.youtube.com/c/autocarindia1,Shapur Kotwal,Male,2100000,764541711,00:08:32,512,2018-11-22,122000,English,yes,Yes,3,4054,2018-11-22,1080p,3300,61,No,0,9,2018,November,Thursday,Short
https://youtu.be/aea-S3CtzIk,14060116,5 exercises that will transform your body in just 4 weeks,https://www.youtube.com/BestieMedia,BestieMedia,Company,4320000,635782829,00:10:07,607,2017-09-27,268000,English,yes,Yes,3,2229,2017-09-27,1080p,2900,21,No,7,10,2017,September,Wednesday,Short
https://youtu.be/-AkBfBWr_Gw,845463,can you become a data scientist?,https://www.youtube.com/c/365DataScience,365 Data Science,Company,259000,10864605,00:07:54,474,2018-08-14,13000,English,yes,Yes,3,368,2018-08-14,1080p,210,18,No,3,8,2018,August,Tuesday,Short
https://youtu.be/Am_oZoRIXL0,5480254,a day with dm dkt exclusive,https://www.youtube.com/c/DelhiKNowledgeTrack,Delhi Knowledge Track,Company,1480000,191827758,00:29:36,1776,2019-07-14,130000,Hindi,no,Yes,0,4469,2019-07-14,360p,2500,26,No,1,30,2019,July,Sunday,Medium
https://youtu.be/apCqRBHQbjM,10383533,funny penalty kicks,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,Company,5700000,1267778130,00:08:31,511,2022-09-08,29000,English,no,Yes,0,225,2022-09-08,1080p,261,3,No,0,9,2022,September,Thursday,Short
https://youtu.be/AqkMykYQ7eU,7343451,these paradoxes keep scientists awake at night! no solutions!,https://www.youtube.com/c/DestinySpace,Destiny,Company,1410000,227188287,00:11:14,674,2021-11-27,98000,English,yes,Yes,0,7038,2021-11-27,1080p,175,1,No,0,11,2021,November,Saturday,Medium
https://youtu.be/atEYzwp2W68,1042578,best ever experience in niagara falls | sivaangi krishnakumar | canada tamil vlogs,https://www.youtube.com/c/SivaangiKrishnakumarOffl/featured,Sivaangi Krishnakumar,Female,1940000,178533288,00:17:26,1046,2022-09-06,20000,Tamil,no,Yes,1,492,2022-09-06,1080p,80,3,Yes,0,17,2022,September,Tuesday,Medium
https://youtu.be/AtOHqq8SL7g,99252,sorry...cool suresh at vtk fdfs,https://www.youtube.com/c/behindwoodstv/featured,BehindwoodsTV,Company,9930000,6849344355,00:03:45,225,2022-09-15,1800,Tamil,no,Yes,0,48,2022-09-15,1080p,34347,1035,No,84,4,2022,September,Thursday,Short
https://youtu.be/aw4q9EqTWvk,35646059,man vs wild with #beargrylls and #pmmodi | exclusive sneak peek | discovery india,(9) DiscoveryChannelInd - YouTube,Discovery Channel India,Male,1150000,194164776,00:05:31,331,2019-08-09,881000,Hindi,yes,Yes,0,41225,2019-08-09,1080p,2000,2000,Yes,14,6,2019,August,Friday,Short
https://youtu.be/aYIB_7IdOrg,17735,not buying iphone 14 pro during launch,https://www.youtube.com/c/iRobinPro/featured,iRobinPro,Male,196000,20249328,00:04:42,282,2022-09-15,663,Tamil,no,Yes,1,132,2022-09-15,1080p,786,20,No,1,5,2022,September,Thursday,Short
https://youtu.be/az6NibAUf7Y,17945599,rich vs poor mindset | an eye opening interview with robert kiyosaki,https://www.youtube.com/c/motiversity,Motiversity,Company,2650000,329366178,00:11:57,717,2019-07-30,430087,English,yes,Yes,3,9700,2019-07-30,1080p,374,62,No,4,12,2019,July,Tuesday,Medium
https://youtu.be/B_AY4a3_-GQ,2130323,how india's masterstroke with rupay is killing visa and is changing india? : business case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:15:02,902,2022-02-22,62091,English,yes,Yes,5,3600,2022-02-22,1080p,171,7,Yes,8,15,2022,February,Tuesday,Medium
https://youtu.be/BBAyRBTfsOU,1455294919,"vaaste song: dhvani bhanushali, tanishk bagchi | nikhil d | bhushan kumar | radhika rao, vinay sapru",(6) T-Series - YouTube,Bhushan Kumar,Male,225000000,202000000000,00:04:26,266,2019-04-06,12000000,Hindi,no,Yes,0,346323,2019-04-06,1080p,17000,40,Yes,25,4,2019,April,Saturday,Short
https://youtu.be/BIn1AzZsQUU,1270006,how usa uses the evil war strategy to manipulate the world? : us war business strategy exposed,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:16:29,989,2022-06-21,68623,English,yes,Yes,2,5900,2022-06-21,1080p,171,7,Yes,8,16,2022,June,Tuesday,Medium
https://youtu.be/BN6WIkaQn6U,31832,everything you need to know about smallcase,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:16:14,974,2022-09-09,1800,Tamil,no,Yes,0,377,2022-09-09,2160p,452,14,No,2,16,2022,September,Friday,Medium
https://youtu.be/brahfEYfIaA,769,republic day celebration 2020 | udyansh | haldwani | ?????????,https://www.youtube.com/channel/UCHjv81uawYnDJPfeX6lGETg,Udyansh Society,Company,312,1323,00:09:39,579,2020-05-02,159,Hindi,no,Yes,2,0,2020-05-02,360p,2,0,No,0,10,2020,May,Saturday,Short
https://youtu.be/bu6bCgfwUf4,4900843,i went to apple park for the first time,https://www.youtube.com/c/TechBurner,Shlok Srivastava.,Male,93900000,1362722243,00:09:04,544,2022-09-16,1600000,Hindi,yes,Yes,2,5380,2022-09-16,1080p,1500,50,No,2,9,2022,September,Friday,Short
https://youtu.be/bVB7DSTiebI,242144,rizwan & babar playing superbly | powerplay | pakistan vs england | 2nd t20i 2022 | pcb | mu2l,https://www.youtube.com/c/PakistanSuperLeagueArchives,Dot Republic Media,Male,342000,1343312965,01:57:00,7020,2022-09-22,467,English,no,Yes,2,22,2022-09-22,1080p,150,2,No,2,117,2022,September,Thursday,SuperLong
https://youtu.be/BY77dzpNvIM,71,connecting slicers and timelines to multiple pivot tables in excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:01:57,117,2022-02-14,2,English,yes,Yes,0,0,2022-02-14,1080p,66,5,No,0,2,2022,February,Monday,Supershort
https://youtu.be/C_gQiOoUwfk,19014726,worlds most dangerous roads | burundi - the racing cyclists | free documentary,(16) Free Documentary - YouTube,Free Documentary,Male,3890000,908628453,04:33:36,16416,2021-06-20,124000,English,yes,Yes,0,7016,2021-06-20,1080p,702,35,No,8,274,2021,June,Sunday,SuperLong
https://youtu.be/c3KatwgK4x8,167462,how i save money living in nyc as a 25 year old,https://www.youtube.com/c/TaylorBell,Taylor Bell,Female,176000,9466919,00:16:21,981,2022-09-14,5300,English,no,No,1,787,2022-09-14,2160p,69,6,No,0,16,2022,September,Wednesday,Medium
https://youtu.be/c7QYEedjb_o,52037396,"abhishek upmanyu |friends, crime, & the cosmos | stand-up comedy by abhishek upmanyu",https://www.youtube.com/c/AbhishekUpmanyuu,Abhishek Upmanyu,Male,4130000,329178424,15:01:00,54060,2019-08-05,1500000,Hindi,no,Yes,0,27000,2019-08-05,1080p,18,3,No,1,901,2019,August,Monday,SuperLong
https://youtu.be/C9eZclkoWSs,441367,learning data science in 2022- step by step plan,https://www.youtube.com/user/krishnaik06,Krish Naik,Male,655000,61775251,00:13:24,804,2022-04-01,6519,English,no,Yes,1,194,2022-04-01,1080p,1497,83,No,4,13,2022,April,Friday,Medium
https://youtu.be/cDqGQBPid-8,464966,aj toh bawal ride ho gaye|| @motovlogger jannu stuntz || back training workout,https://www.youtube.com/channel/UCYBXpKsj2zsBO58Md_qXiNQ,MotoVlogger Jannu Stuntz,Male,558000,45304891,00:10:31,631,2022-09-15,30000,Hindi,no,No,0,749,2022-09-15,1080p,70,0,No,0,11,2022,September,Thursday,Medium
https://youtu.be/CMQrtCE66SU,247627,200mp smartphone motorola edge 30 ultra unboxing,https://www.youtube.com/c/C4ETechTamil/featured,C4ETech Tamil,Male,1250000,191120117,00:10:59,659,2022-09-13,11000,Tamil,no,Yes,1,630,2022-09-13,2160p,1357,117,No,0,11,2022,September,Tuesday,Medium
https://youtu.be/cmWrzXNVnCE,75214,moon girl and devil dinosaur premiere date announced!,https://www.youtube.com/c/marvel,Marvel Entertainment,Company,1960000,5183991691,00:02:05,125,2022-09-13,3000,English,yes,Yes,0,466,2022-09-13,1080p,8061,185,No,0,2,2022,September,Tuesday,Supershort
https://youtu.be/CP6aYDssDSE,23878009,eating brunch at taiwan 7-eleven,(18) Strictly Dumpling - YouTube,Micky,Male,4110000,950301386,00:16:45,1005,2018-02-18,259000,English,yes,Yes,0,21009,2018-02-18,1080p,630,84,No,0,17,2018,February,Sunday,Medium
https://youtu.be/cQotN8sAhSM,1643292,indian government's masterplan to take control of the semiconductor crisis by beating china,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:12:25,745,2022-04-01,45276,English,yes,Yes,5,2000,2022-04-01,1080p,171,7,Yes,8,12,2022,April,Friday,Medium
https://youtu.be/cTKZF3lE_2Q,737728,strange moments,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,Company,5700000,1267778130,00:08:26,506,2022-08-19,6400,English,no,Yes,0,149,2022-08-19,1080p,261,3,No,0,8,2022,August,Friday,Short
https://youtu.be/CVOXyyqaTvY,4764617,world's largest land vehicles,https://www.youtube.com/c/SupercarBlondie,Supercar Blondie,Company,9700000,1996301312,00:07:26,446,2022-08-06,94000,English,yes,Yes,0,3513,2022-08-06,1080p,592,31,No,3,7,2022,August,Saturday,Short
https://youtu.be/cXjbB9TuQeo,6762279,"zerodha kite trading tutorial with buy, sell process | zerodha app ???? use ?????| intraday, gtt",https://www.youtube.com/c/AssetYogi,Asset Yogi,Male,3390000,199745416,00:23:40,1420,2020-02-15,188000,Hindi,yes,Yes,0,6100,2020-02-15,1080p,610,36,No,1,24,2020,February,Saturday,Medium
https://youtu.be/CzHotHaXGk0,5026218,"basic english grammar - noun, verb, adjective, adverb",https://www.youtube.com/c/engvidRonnie,English With Ronnie · Englishlessons4U With Engvid,Female,4450000,260632873,00:09:03,543,2012-10-27,68000,English,yes,Yes,0,3726,2012-10-27,1080p,258,7,No,0,9,2012,October,Saturday,Short
https://youtu.be/D4VVoLE6Owo,19377153,ed-sheeran - shape of you - malayalam mashup - aswin ram (15 songs in one go),https://www.youtube.com/user/aswinpanchena,Aswin Ram,Male,457000,53003626,00:03:13,193,2017-06-16,337000,Malayalam,no,Yes,0,11666,2017-06-16,1080p,40,3,No,0,3,2017,June,Friday,Short
https://youtu.be/d5A6qPbbUrA,4861075,funniest cats and dogs ???? part 57,https://www.youtube.com/user/Apah13,Cute Hub,Company,371000,84515479,00:12:14,734,2022-09-11,18000,English,yes,No,3,228,2022-09-11,720p,58,1,Yes,2,12,2022,September,Sunday,Medium
https://youtu.be/d72vXhJDE6M,137070113,tuition classes aur bache | ashish chanchlani,https://youtu.be/d72vXhJDE6M,ashish chanchlani vines ,Male,28700000,4101186573,00:13:45,825,2022-03-16,5100000,Hindi,yes,Yes,0,130964,2022-03-16,1080p,147,18,No,1,14,2022,March,Wednesday,Medium
https://youtu.be/-d7f71CFACo,1523893,how reliance is planning to kill amazon in india? : the biggest business war in indian history,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,12:15:32,44132,2021-07-09,51634,English,yes,Yes,4,3600,2021-07-09,1080p,171,7,Yes,8,736,2021,July,Friday,SuperLong
https://youtu.be/D88cV4CEBIg,211823,pro chef turns eggs into 3 meals for under $9 | the smart cook | epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,Company,4400000,1200886529,00:16:50,1010,2022-09-15,2400,English,yes,Yes,0,145,2022-09-15,1080p,1342,99,No,2,17,2022,September,Thursday,Medium
https://youtu.be/Da6h6K4Lqto,2610340,0.0001% chance goals,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,Company,5700000,1267778130,00:08:15,495,2022-08-09,16000,English,no,Yes,0,252,2022-08-09,1080p,261,3,No,0,8,2022,August,Tuesday,Short
https://youtu.be/dH_o9CWJLss,42,unknown saving methods in excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:03:37,217,2022-01-16,1,English,yes,Yes,0,0,2022-01-16,1080p,66,5,No,0,4,2022,January,Sunday,Short
https://youtu.be/dkx4Gr-GdF0,635811,10 super useful gadgets under ?250!,https://www.youtube.com/c/BeebomCo,Beebom ,Male,2340000,372472765,00:09:28,568,2021-09-28,29000,English,yes,Yes,1,858,2021-09-28,2160p,819,9,No,2,9,2021,September,Tuesday,Short
https://youtu.be/dLNd5Y2He_0,705079,must watch 5 malayalam mystery thriller movies the mallu analyst,https://www.youtube.com/c/TheMalluAnalyst,Vivek Balachandran,Male,425000,63747367,00:06:53,413,2019-03-10,16000,Malayalam,yes,Yes,2,1279,2019-03-10,1080p,386,23,No,0,7,2019,March,Sunday,Short
https://youtu.be/dsq818YAS8o,601388,excel tricks to earn 800 rs. in 15 minutes,https://www.youtube.com/c/LearnwithLOKESHLALWANI,Lokesh Lalwani,Male,2250000,9169093,00:16:43,1003,2022-09-14,5200,Hindi,yes,Yes,2,391,2022-09-14,1080p,210,6,No,1,17,2022,September,Wednesday,Medium
https://youtu.be/D-T2XmYkTu0,110380,gopro hero11 - my cinematic maldives adventure 5k,https://www.youtube.com/c/BenjaminOrtegaOfficial/featured,Benjamin Ortega,Male,204000,11566005,00:17:52,1072,2022-09-15,2300,English,no,Yes,0,139,2022-09-15,2160p,66,1,No,0,18,2022,September,Thursday,Medium
https://youtu.be/DU_qQ9terkw,45775,the 200mp camera phone is here - motorola edge 30 ultra unboxing & overview!,https://www.youtube.com/c/C4ETech,C4ETech English,Male,1810000,418237539,00:11:44,704,2022-09-13,1600,English,no,Yes,1,266,2022-09-13,2160p,3076,126,No,0,12,2022,September,Tuesday,Medium
https://youtu.be/DWmGArQBtFI,34287769,how to fix low back pain (instantly!),https://www.youtube.com/c/athleanx,Athleanx,Company,1300000,2187241067,00:09:22,562,2017-08-10,733000,English,yes,Yes,1,21000,2017-08-10,1080p,1303,30,No,1,9,2017,August,Thursday,Short
https://youtu.be/DxeB1y1Hglc,20298,all new tvs apache rtr 160 2v all black review | on road price new features mileage | devmtr,https://www.youtube.com/c/DEVMTR/featured,Dev Mtr,Male,163000,60039894,00:07:23,443,2022-09-14,367,Hindi,no,Yes,1,60,2022-09-14,1080p,544,33,No,14,7,2022,September,Wednesday,Short
https://youtu.be/dzat16LMtQk,412517,understanding enso,https://www.youtube.com/c/bureauofmeteorology,bureau of meteorology,Company,48000,11210405,00:04:14,254,2014-12-16,3700,English,yes,Yes,0,0,2014-12-16,1080p,970,19,No,0,4,2014,December,Tuesday,Short
https://youtu.be/e1Q7BPgmpDg,774091,aaj hoga kauf ka khel - no promotion,https://www.youtube.com/c/CarryisLive,Ajay Nagar,Male,11300000,1397485356,02:13:42,8022,2022-09-19,49000,Hindi,no,No,0,349,2022-09-19,1440p,911,35,No,0,134,2022,September,Monday,SuperLong
https://youtu.be/E5JoqPTrSgU,6380404,a day with dad - the reality,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,00:08:38,518,2018-01-24,193000,Tamil,no,Yes,0,6782,2018-01-24,1080p,113,17,No,0,9,2018,January,Wednesday,Short
https://youtu.be/e7jc8KY2WIU,568472,ep #79 back to chandigarh with appa & amma,https://www.youtube.com/c/TechTravelEat/featured,Tech travel eat by sujith Bhakthan,Male,1920000,509804838,00:24:05,1445,2022-09-15,16000,Malayalam,yes,Yes,1,1100,2022-09-15,1080p,1556,60,No,3,24,2022,September,Thursday,Medium
https://youtu.be/ED0PSAElYio,64748763,types of people in a bus - amit bhadana,Amit Bhadana - YouTube,Amit Bhadana,Male,24100000,2258312973,00:06:38,398,2017-11-26,1300000,Hindi,no,Yes,2,34680,2017-11-26,1080p,94,0,No,0,7,2017,November,Sunday,Short
https://youtu.be/eDiA1p5DlLg,62919772,world's most viewed life changing video by sandeep maheshwari | hindi,Sandeep Maheshwari - YouTube,Sandeep Maheshwari,Male,25000000,1928545501,02:11:00,7860,2012-11-24,861000,Hindi,no,Yes,0,38248,2012-11-24,1080p,520,16,No,2,131,2012,November,Saturday,SuperLong
https://youtu.be/eEmUX0xLO7Y,940663,how to create captain america shield vfx,https://www.youtube.com/c/ReWadiaTricks,Rewadia,Male,10300,815678,00:13:13,793,2022-08-02,10000,Hindi,no,Yes,1,465,2022-08-02,1080p,42,4,No,2,13,2022,August,Tuesday,Medium
https://youtu.be/eEV7WvwywUA,11137,highly accurate strategy | step by step cheklist? | avoid hesitation,https://www.youtube.com/c/OliverVelezTrading/featured,Oliver Velez,Male,254000,22451639,00:10:14,614,2022-09-15,371,English,yes,Yes,0,26,2022-09-15,1080p,1686,64,No,3,10,2022,September,Thursday,Short
https://youtu.be/EIoNYcG6IgI,743064,who is this?,https://www.youtube.com/c/TheGebonions,The Gebonions,Company,436000,50159382,00:00:42,42,2022-10-11,29000,Malayalam,yes,Yes,0,293,2022-10-11,1080p,42,2,No,0,1,2022,October,Tuesday,Supershort
https://youtu.be/EsLvrrqj0jo,17671,nexon diesel vs venue diesel - a detailed spec comparison in tamil | which is best to buy? | birla,https://www.youtube.com/c/birlasparvai,Birlas Parvai,Male,605000,72904355,00:12:19,739,2022-09-15,455,Tamil,no,Yes,1,112,2022-09-15,1080p,545,36,No,1,12,2022,September,Thursday,Medium
https://youtu.be/eTyI-M50Hu4,2040023,python tutorial in hindi | learn python in hindi | python full course in hindi | python tutorial,(8) Great Learning - YouTube,Great Learning,Male,694000,87376380,04:25:15,15915,2020-03-14,57000,Hindi,no,Yes,4,3366,2020-03-14,1080p,1700,48,No,9,265,2020,March,Saturday,SuperLong
https://youtu.be/EUcVBDtJo5M,1820478,cred's genius business model explained,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:10:04,604,2021-04-13,90455,English,yes,Yes,5,3800,2021-04-13,1080p,171,7,No,1,10,2021,April,Tuesday,Short
https://youtu.be/Eul0ePFkHyw,19230485,every pubg player will watch this ending.,(2) MortaL - YouTube,Mortal,Male,7030000,1171602287,00:03:13,193,2018-10-21,1100000,Hindi,no,Yes,0,26528,2018-10-21,1080p,1500,22,No,0,3,2018,October,Sunday,Short
https://youtu.be/EwQkfoKxRvo,20594509,isha kriya: a guided meditation for health and wellbeing | 15-minutes,https://www.youtube.com/c/sadhguru,Sadhguru,Male,1050000,1310065194,00:19:28,1168,2019-06-04,208000,English,yes,Yes,0,8892,2019-06-04,1080p,2609,155,No,14,19,2019,June,Tuesday,Medium
https://youtu.be/ExPE7ATCXg8,43192252,a day with cringe tiktoker | harsh beniwal,https://www.youtube.com/c/TheBrainHumour/featured,Harsh Beniwal,Male,15000000,1672138407,00:17:25,1045,2020-05-17,4500000,Hindi,yes,Yes,1,279944,2020-05-17,1080p,160,2,No,0,17,2020,May,Sunday,Medium
https://youtu.be/ezCEv1kgwbQ,40839,what the future of the internet looks like with suhail doshi of mighty,https://www.youtube.com/c/GarryTan,Garry Tan,Male,226000,6675270,00:11:22,682,2022-08-09,1500,English,yes,Yes,0,87,2022-08-09,1080p,135,3,No,1,11,2022,August,Tuesday,Medium
https://youtu.be/F_4xa4J_X1M,5817145,upfront - dr. shashi tharoor stunned mehdi hasan on al jazeera,https://www.youtube.com/c/ShashiTharoorOfficial,Shashi Tharoor,Male,464000,27884879,00:05:56,356,2017-08-27,86000,English,no,Yes,0,18399,2017-08-27,720p,889,17,No,0,6,2017,August,Sunday,Short
https://youtu.be/F1t6zmvAnp0,109552988,aladdin | round2hell | r2h,(1290) Round2hell - YouTube,BrandzUp,Male,27500000,2804468420,07:12:00,25920,2018-11-03,2900000,Hindi,yes,Yes,0,107495,2018-11-03,1080p,65,11,Yes,0,432,2018,November,Saturday,SuperLong
https://youtu.be/f7CW7S0zxv4,9878036,dr shashi tharoor mp britain does owe reparations,https://www.youtube.com/user/OxfordUnion,Shashi Tharoor,Male,1640000,259010134,00:15:29,929,2015-07-15,258000,English,yes,Yes,0,32858,2015-07-15,1080p,2300,60,No,0,15,2015,July,Wednesday,Medium
https://youtu.be/f8XUxe6ZnO0,1917022,baccho ko dekhte hi rone lagi..,https://www.youtube.com/c/FlyingBeast320/featured,Flying Beast,Male,7690000,3166497554,00:10:45,645,2022-09-14,121000,Hindi,no,Yes,1,2400,2022-09-14,1080p,1204,9,No,0,11,2022,September,Wednesday,Medium
https://youtu.be/faI8kacPGbQ,40881326,white woman attempts to block black man from entering his apartment building | nbc news,https://www.youtube.com/c/NBCNews/featured,NBC News,Male,7060000,4395492534,00:04:30,270,2018-10-16,802000,English,yes,Yes,4,248471,2018-10-16,1080p,41000,40,No,2,4,2018,October,Tuesday,Short
